id,sigungu,jibun,apt_name,exclusive_use_area,transaction_year_month,transaction_day,transaction_real_price,floor,year_of_completion
TRAIN_0272,서울특별시 강남구 대치동,974,대치현대,85.0,201402,21,81500,4,1999
TRAIN_0273,서울특별시 강남구 대치동,974,대치현대,59.82,201402,24,55000,15,1999
TRAIN_0274,서울특별시 강남구 대치동,974,대치현대,85.0,201402,28,80000,15,1999
TRAIN_0275,서울특별시 강남구 대치동,974,대치현대,59.82,201403,5,55000,21,1999
TRAIN_0276,서울특별시 강남구 대치동,974,대치현대,85.0,201403,15,84000,14,1999
TRAIN_0277,서울특별시 강남구 대치동,974,대치현대,59.82,201405,8,55000,13,1999
TRAIN_0278,서울특별시 강남구 대치동,974,대치현대,85.0,201405,10,84500,13,1999
TRAIN_0279,서울특별시 강남구 대치동,974,대치현대,114.59,201405,27,104500,16,1999
TRAIN_0280,서울특별시 강남구 대치동,974,대치현대,59.82,201406,14,55000,8,1999
TRAIN_0281,서울특별시 강남구 대치동,974,대치현대,59.82,201406,14,51500,1,1999
TRAIN_0282,서울특별시 강남구 대치동,974,대치현대,59.82,201406,22,56000,19,1999
TRAIN_0283,서울특별시 강남구 대치동,974,대치현대,85.0,201406,24,83000,9,1999
TRAIN_0284,서울특별시 강남구 대치동,974,대치현대,101.6,201407,17,103750,12,1999
TRAIN_0285,서울특별시 강남구 대치동,974,대치현대,85.0,201407,22,83200,16,1999
TRAIN_0286,서울특별시 강남구 대치동,974,대치현대,59.82,201407,24,52850,2,1999
TRAIN_0287,서울특별시 강남구 대치동,974,대치현대,59.82,201408,5,54000,9,1999
TRAIN_0288,서울특별시 강남구 대치동,974,대치현대,59.82,201408,7,56500,9,1999
TRAIN_0289,서울특별시 강남구 대치동,974,대치현대,59.82,201408,18,57000,18,1999
TRAIN_0290,서울특별시 강남구 대치동,974,대치현대,59.82,201408,26,57000,13,1999
TRAIN_0291,서울특별시 강남구 대치동,974,대치현대,85.0,201409,4,84000,20,1999
TRAIN_0292,서울특별시 강남구 대치동,974,대치현대,85.0,201409,12,80000,12,1999
TRAIN_0293,서울특별시 강남구 대치동,974,대치현대,59.82,201409,15,54500,2,1999
TRAIN_0294,서울특별시 강남구 대치동,974,대치현대,114.59,201409,18,109000,7,1999
TRAIN_0295,서울특별시 강남구 대치동,974,대치현대,59.82,201409,20,56000,20,1999
TRAIN_0296,서울특별시 강남구 대치동,974,대치현대,114.59,201409,20,115000,10,1999
TRAIN_0297,서울특별시 강남구 대치동,974,대치현대,59.82,201409,24,57000,3,1999
TRAIN_0298,서울특별시 강남구 대치동,974,대치현대,114.59,201409,25,115000,20,1999
TRAIN_0299,서울특별시 강남구 대치동,974,대치현대,59.82,201410,6,56700,6,1999
TRAIN_0300,서울특별시 강남구 대치동,974,대치현대,59.82,201410,6,58300,19,1999
TRAIN_0301,서울특별시 강남구 대치동,974,대치현대,59.82,201410,25,55000,2,1999
TRAIN_0302,서울특별시 강남구 대치동,974,대치현대,101.6,201411,9,99900,3,1999
TRAIN_0303,서울특별시 강남구 대치동,974,대치현대,101.6,201412,3,94990,19,1999
TRAIN_0304,서울특별시 강남구 대치동,974,대치현대,85.0,201412,5,87500,9,1999
TRAIN_0305,서울특별시 강남구 대치동,974,대치현대,59.82,201412,6,58500,18,1999
TRAIN_0306,서울특별시 강남구 대치동,974,대치현대,85.0,201412,11,86000,6,1999
TRAIN_0307,서울특별시 강남구 대치동,974,대치현대,59.82,201412,17,57000,8,1999
TRAIN_0308,서울특별시 강남구 대치동,974,대치현대,85.0,201412,22,85500,4,1999
TRAIN_0309,서울특별시 강남구 대치동,974,대치현대,85.0,201412,23,90000,7,1999
TRAIN_0310,서울특별시 강남구 대치동,974,대치현대,59.82,201412,31,57800,10,1999
TRAIN_0311,서울특별시 강남구 대치동,988-4,대치효성,84.91,201401,4,72600,8,1999
TRAIN_0312,서울특별시 강남구 대치동,988-4,대치효성,84.91,201402,10,68000,8,1999
TRAIN_0313,서울특별시 강남구 대치동,988-4,대치효성,59.84,201403,5,50000,8,1999
TRAIN_0314,서울특별시 강남구 대치동,988-4,대치효성,59.84,201407,10,47000,7,1999
TRAIN_0315,서울특별시 강남구 대치동,988-4,대치효성,59.84,201407,25,48000,4,1999
TRAIN_0316,서울특별시 강남구 대치동,988-4,대치효성,59.84,201410,3,52800,2,1999
TRAIN_0317,서울특별시 강남구 대치동,988-4,대치효성,84.91,201411,1,74000,12,1999
TRAIN_0318,서울특별시 강남구 대치동,938-11,동민맥스빌A동,84.9,201403,31,58500,5,2004
TRAIN_0319,서울특별시 강남구 대치동,938-11,동민맥스빌A동,84.96,201409,30,62300,2,2004
TRAIN_0320,서울특별시 강남구 대치동,670,동부센트레빌,145.83,201401,2,180000,16,2005
TRAIN_0321,서울특별시 강남구 대치동,670,동부센트레빌,161.47,201401,6,230000,6,2005
TRAIN_0322,서울특별시 강남구 대치동,670,동부센트레빌,145.83,201401,18,180000,23,2005
TRAIN_0323,서울특별시 강남구 대치동,670,동부센트레빌,145.83,201401,19,181000,11,2005
TRAIN_0324,서울특별시 강남구 대치동,670,동부센트레빌,145.83,201401,21,189500,24,2005
TRAIN_0325,서울특별시 강남구 대치동,670,동부센트레빌,145.83,201401,24,185000,25,2005
TRAIN_0326,서울특별시 강남구 대치동,670,동부센트레빌,121.74,201401,28,173000,22,2005
TRAIN_0327,서울특별시 강남구 대치동,670,동부센트레빌,145.83,201402,14,188000,25,2005
TRAIN_0328,서울특별시 강남구 대치동,670,동부센트레빌,161.47,201402,15,218000,9,2005
TRAIN_0329,서울특별시 강남구 대치동,670,동부센트레빌,161.47,201402,15,239000,21,2005
TRAIN_0330,서울특별시 강남구 대치동,670,동부센트레빌,145.83,201402,16,185000,19,2005
TRAIN_0331,서울특별시 강남구 대치동,670,동부센트레빌,161.47,201402,22,230000,16,2005
TRAIN_0332,서울특별시 강남구 대치동,670,동부센트레빌,121.74,201402,23,175500,10,2005
TRAIN_0333,서울특별시 강남구 대치동,670,동부센트레빌,145.83,201402,24,182000,21,2005
TRAIN_0334,서울특별시 강남구 대치동,670,동부센트레빌,145.83,201403,2,182000,25,2005
TRAIN_0335,서울특별시 강남구 대치동,670,동부센트레빌,145.83,201403,8,189000,18,2005
TRAIN_0336,서울특별시 강남구 대치동,670,동부센트레빌,121.74,201403,10,173000,18,2005
TRAIN_0337,서울특별시 강남구 대치동,670,동부센트레빌,145.83,201403,19,190000,20,2005
TRAIN_0338,서울특별시 강남구 대치동,670,동부센트레빌,145.83,201404,22,194400,5,2005
TRAIN_0339,서울특별시 강남구 대치동,670,동부센트레빌,121.74,201404,30,169000,20,2005
TRAIN_0340,서울특별시 강남구 대치동,670,동부센트레빌,161.47,201405,7,243000,20,2005
TRAIN_0341,서울특별시 강남구 대치동,670,동부센트레빌,161.47,201405,9,230000,11,2005
TRAIN_0342,서울특별시 강남구 대치동,670,동부센트레빌,145.83,201405,15,185500,25,2005
TRAIN_0343,서울특별시 강남구 대치동,670,동부센트레빌,145.83,201406,12,177000,2,2005
TRAIN_0344,서울특별시 강남구 대치동,670,동부센트레빌,145.83,201406,18,187000,23,2005
TRAIN_0345,서울특별시 강남구 대치동,670,동부센트레빌,161.47,201406,18,227000,22,2005
TRAIN_0346,서울특별시 강남구 대치동,670,동부센트레빌,121.74,201406,20,165000,7,2005
TRAIN_0347,서울특별시 강남구 대치동,670,동부센트레빌,161.47,201406,20,225000,25,2005
TRAIN_0348,서울특별시 강남구 대치동,670,동부센트레빌,145.83,201406,26,186000,17,2005
TRAIN_0349,서울특별시 강남구 대치동,670,동부센트레빌,161.47,201406,28,239000,14,2005
TRAIN_0350,서울특별시 강남구 대치동,670,동부센트레빌,161.47,201407,7,234000,5,2005
TRAIN_0351,서울특별시 강남구 대치동,670,동부센트레빌,121.74,201407,14,169000,2,2005
TRAIN_0352,서울특별시 강남구 대치동,670,동부센트레빌,145.83,201407,28,182000,22,2005
TRAIN_0353,서울특별시 강남구 대치동,670,동부센트레빌,121.74,201408,4,171500,6,2005
TRAIN_0354,서울특별시 강남구 대치동,670,동부센트레빌,145.83,201408,7,188000,19,2005
TRAIN_0355,서울특별시 강남구 대치동,670,동부센트레빌,121.74,201408,8,174000,20,2005
TRAIN_0356,서울특별시 강남구 대치동,670,동부센트레빌,121.74,201408,21,175000,8,2005
TRAIN_0357,서울특별시 강남구 대치동,670,동부센트레빌,161.47,201409,14,220000,17,2005
TRAIN_0358,서울특별시 강남구 대치동,670,동부센트레빌,145.83,201409,16,190000,13,2005
TRAIN_0359,서울특별시 강남구 대치동,670,동부센트레빌,121.74,201409,17,173000,13,2005
TRAIN_0360,서울특별시 강남구 대치동,670,동부센트레빌,121.74,201409,30,178000,13,2005
TRAIN_0361,서울특별시 강남구 대치동,670,동부센트레빌,121.74,201409,30,175000,12,2005
TRAIN_0362,서울특별시 강남구 대치동,670,동부센트레빌,145.83,201410,2,187000,19,2005
TRAIN_0363,서울특별시 강남구 대치동,670,동부센트레빌,121.74,201410,7,180000,25,2005
TRAIN_0364,서울특별시 강남구 대치동,670,동부센트레빌,145.83,201410,17,182000,8,2005
TRAIN_0365,서울특별시 강남구 대치동,670,동부센트레빌,121.74,201410,24,183500,16,2005
TRAIN_0366,서울특별시 강남구 대치동,670,동부센트레빌,121.74,201410,31,173000,13,2005
TRAIN_0367,서울특별시 강남구 대치동,670,동부센트레빌,145.83,201411,3,195000,24,2005
TRAIN_0368,서울특별시 강남구 대치동,670,동부센트레빌,121.74,201411,5,167000,20,2005
TRAIN_0369,서울특별시 강남구 대치동,670,동부센트레빌,121.74,201411,8,173000,26,2005
TRAIN_0370,서울특별시 강남구 대치동,670,동부센트레빌,145.83,201411,11,189500,22,2005
TRAIN_0371,서울특별시 강남구 대치동,670,동부센트레빌,145.83,201411,17,189500,19,2005
TRAIN_0372,서울특별시 강남구 대치동,670,동부센트레빌,145.83,201411,17,196000,14,2005
TRAIN_0373,서울특별시 강남구 대치동,670,동부센트레빌,145.83,201411,24,188000,22,2005
TRAIN_0374,서울특별시 강남구 대치동,670,동부센트레빌,161.47,201411,26,240000,12,2005
TRAIN_0375,서울특별시 강남구 대치동,670,동부센트레빌,145.83,201412,5,193000,11,2005
TRAIN_0376,서울특별시 강남구 대치동,670,동부센트레빌,145.83,201412,6,187000,18,2005
TRAIN_0377,서울특별시 강남구 대치동,670,동부센트레빌,121.74,201412,6,179000,9,2005
TRAIN_0378,서울특별시 강남구 대치동,670,동부센트레빌,145.83,201412,18,190000,8,2005
TRAIN_0379,서울특별시 강남구 대치동,670,동부센트레빌,145.83,201412,18,188000,20,2005
TRAIN_0380,서울특별시 강남구 대치동,920-32,동양,98.73,201405,26,53000,2,1999
TRAIN_0381,서울특별시 강남구 대치동,920-32,동양,97.34,201411,24,54500,2,1999
TRAIN_0382,서울특별시 강남구 대치동,985,래미안대치하이스턴,110.39,201403,25,109800,9,1989
TRAIN_0383,서울특별시 강남구 대치동,985,래미안대치하이스턴,110.39,201405,31,115000,5,1989
TRAIN_0384,서울특별시 강남구 대치동,985,래미안대치하이스턴,110.39,201406,21,117500,7,1989
TRAIN_0385,서울특별시 강남구 대치동,985,래미안대치하이스턴,110.39,201409,26,119000,8,1989
TRAIN_0386,서울특별시 강남구 대치동,985,래미안대치하이스턴,110.39,201410,15,119000,14,1989
TRAIN_0387,서울특별시 강남구 대치동,985,래미안대치하이스턴,110.39,201410,28,116500,11,1989
TRAIN_0388,서울특별시 강남구 대치동,985,래미안대치하이스턴,110.39,201411,8,105000,6,1989
TRAIN_0389,서울특별시 강남구 대치동,893,롯데캐슬,84.75,201402,10,74000,7,2002
TRAIN_0390,서울특별시 강남구 대치동,893,롯데캐슬,123.04,201402,11,100000,9,2002
TRAIN_0391,서울특별시 강남구 대치동,893,롯데캐슬,105.18,201403,20,92300,11,2002
TRAIN_0392,서울특별시 강남구 대치동,893,롯데캐슬,105.18,201406,3,92500,14,2002
TRAIN_0393,서울특별시 강남구 대치동,893,롯데캐슬,105.18,201406,3,89500,14,2002
TRAIN_0394,서울특별시 강남구 대치동,893,롯데캐슬,107.91,201407,10,90000,3,2002
TRAIN_0395,서울특별시 강남구 대치동,893,롯데캐슬,105.18,201407,10,86000,4,2002
TRAIN_0396,서울특별시 강남구 대치동,893,롯데캐슬,84.75,201408,6,70000,16,2002
TRAIN_0397,서울특별시 강남구 대치동,893,롯데캐슬,105.18,201409,15,93000,8,2002
TRAIN_0398,서울특별시 강남구 대치동,893,롯데캐슬,123.04,201409,18,100000,5,2002
TRAIN_0399,서울특별시 강남구 대치동,893,롯데캐슬,105.18,201410,11,92200,6,2002
TRAIN_0400,서울특별시 강남구 대치동,893,롯데캐슬,105.18,201411,19,97500,22,2002
TRAIN_0401,서울특별시 강남구 대치동,893,롯데캐슬,105.18,201412,3,93500,19,2002
TRAIN_0402,서울특별시 강남구 대치동,893,롯데캐슬,84.75,201412,26,79900,13,2002
TRAIN_0403,서울특별시 강남구 대치동,1025,롯데캐슬리베,121.0894,201401,22,119000,8,2008
TRAIN_0404,서울특별시 강남구 대치동,1025,롯데캐슬리베,121.0894,201402,14,120000,4,2008
TRAIN_0405,서울특별시 강남구 대치동,1025,롯데캐슬리베,121.0894,201402,19,119500,17,2008
TRAIN_0406,서울특별시 강남구 대치동,1025,롯데캐슬리베,121.0894,201406,19,125000,17,2008
TRAIN_0407,서울특별시 강남구 대치동,1025,롯데캐슬리베,121.0894,201406,23,121000,7,2008
TRAIN_0408,서울특별시 강남구 대치동,1025,롯데캐슬리베,121.0894,201407,5,110000,18,2008
TRAIN_0409,서울특별시 강남구 대치동,1025,롯데캐슬리베,121.0894,201407,22,124000,11,2008
TRAIN_0410,서울특별시 강남구 대치동,1025,롯데캐슬리베,121.0894,201409,16,120500,17,2008
TRAIN_0411,서울특별시 강남구 대치동,1025,롯데캐슬리베,121.0894,201409,18,121000,13,2008
TRAIN_0412,서울특별시 강남구 대치동,1025,롯데캐슬리베,121.0894,201409,19,121000,6,2008
TRAIN_0413,서울특별시 강남구 대치동,1025,롯데캐슬리베,121.0894,201409,29,128000,15,2008
TRAIN_0414,서울특별시 강남구 대치동,1025,롯데캐슬리베,121.0894,201410,1,121000,4,2008
TRAIN_0415,서울특별시 강남구 대치동,1025,롯데캐슬리베,121.0894,201410,23,130000,12,2008
TRAIN_0416,서울특별시 강남구 대치동,1025,롯데캐슬리베,121.0894,201412,5,125000,6,2008
TRAIN_0417,서울특별시 강남구 대치동,901-51,메트로,80.59,201406,25,50500,1,2002
TRAIN_0418,서울특별시 강남구 대치동,901-51,메트로,84.67,201406,29,50500,2,2002
TRAIN_0419,서울특별시 강남구 대치동,901-51,메트로,82.63,201406,30,41300,4,2002
TRAIN_0420,서울특별시 강남구 대치동,1016-2,삼성3차,150.03,201408,27,115000,4,2000
TRAIN_0421,서울특별시 강남구 대치동,1016-2,삼성3차,144.09,201411,9,95000,1,2000
TRAIN_0422,서울특별시 강남구 대치동,938-16,삼환SOGOOD,84.93,201401,8,68500,6,2006
TRAIN_0423,서울특별시 강남구 대치동,938-16,삼환SOGOOD,84.93,201403,8,71500,15,2006
TRAIN_0424,서울특별시 강남구 대치동,938-16,삼환SOGOOD,84.93,201408,4,71000,4,2006
TRAIN_0425,서울특별시 강남구 대치동,938-16,삼환SOGOOD,105.6,201408,23,73500,5,2006
TRAIN_0426,서울특별시 강남구 대치동,938-16,삼환SOGOOD,84.93,201411,22,74700,15,2006
TRAIN_0427,서울특별시 강남구 대치동,1009-4,상지리츠빌카일룸(1009-4),178.17,201404,18,340000,15,2011
TRAIN_0428,서울특별시 강남구 대치동,1009-4,상지리츠빌카일룸(1009-4),178.17,201406,24,322138,14,2011
TRAIN_0429,서울특별시 강남구 대치동,506,선경1차(1동-7동),117.7,201401,6,132000,4,1983
TRAIN_0430,서울특별시 강남구 대치동,506,선경1차(1동-7동),84.35,201401,7,105000,6,1983
TRAIN_0431,서울특별시 강남구 대치동,506,선경1차(1동-7동),84.35,201401,8,114000,5,1983
TRAIN_0432,서울특별시 강남구 대치동,506,선경1차(1동-7동),117.7,201401,13,132500,7,1983
TRAIN_0433,서울특별시 강남구 대치동,506,선경1차(1동-7동),84.35,201401,20,110000,12,1983
TRAIN_0434,서울특별시 강남구 대치동,506,선경1차(1동-7동),84.35,201402,4,109500,10,1983
TRAIN_0435,서울특별시 강남구 대치동,506,선경1차(1동-7동),117.7,201402,14,136900,7,1983
TRAIN_0436,서울특별시 강남구 대치동,506,선경1차(1동-7동),136.68,201402,27,140000,1,1983
TRAIN_0437,서울특별시 강남구 대치동,506,선경1차(1동-7동),136.68,201403,8,154500,7,1983
TRAIN_0438,서울특별시 강남구 대치동,506,선경1차(1동-7동),136.68,201403,18,149000,14,1983
TRAIN_0439,서울특별시 강남구 대치동,506,선경1차(1동-7동),117.7,201403,24,135000,5,1983
TRAIN_0440,서울특별시 강남구 대치동,506,선경1차(1동-7동),163.92,201404,1,178000,9,1983
TRAIN_0441,서울특별시 강남구 대치동,506,선경1차(1동-7동),84.35,201405,26,115500,9,1983
TRAIN_0442,서울특별시 강남구 대치동,506,선경1차(1동-7동),84.35,201406,20,117000,11,1983
TRAIN_0443,서울특별시 강남구 대치동,506,선경1차(1동-7동),136.68,201406,21,162500,9,1983
TRAIN_0444,서울특별시 강남구 대치동,506,선경1차(1동-7동),136.68,201407,6,157000,12,1983
TRAIN_0445,서울특별시 강남구 대치동,506,선경1차(1동-7동),163.92,201408,1,185000,12,1983
TRAIN_0446,서울특별시 강남구 대치동,506,선경1차(1동-7동),117.7,201408,2,149500,6,1983
TRAIN_0447,서울특별시 강남구 대치동,506,선경1차(1동-7동),163.92,201408,19,184000,7,1983
TRAIN_0448,서울특별시 강남구 대치동,506,선경1차(1동-7동),163.92,201408,28,170000,1,1983
